,priceCashFlowRatio,priceEarningsRatio,priceEarningsToGrowthRatio,priceBookValueRatio,currentRatio,quickRatio,payoutRatio,Class
2861,4.430356,12.5569,12.396867706422,1.8102,0.8590000000000001,0.6561488673139201,0.322,1
2862,14.430708092931,19.6543,19.562243506629,3.8022,1.653,1.5514278608090002,0.42,1
2867,4.8272794401827,0.0,47.51407396171606,1.0456,0.75,1.1166077738516,-0.052000000000000005,1
2870,10.495038661641,19.5383,19.121802427408,2.9628,1.749,0.54725575883268,0.276,1
2873,4.4563251188967,10.002,9.8217513584505,2.3195,0.964,0.8684678479988199,0.279,1
2874,1.4533201118448,0.0,47.51407396171606,0.4329,2.5924936030656003,0.14295693184943,0.0,1
2876,8.324303105384901,17.0256,16.879465099143,1.1822,0.8060384421733899,0.7960070411979301,0.274,0
2879,10.240256320417,23.4516,23.269745759432002,1.8979,0.354,0.24754466373585,0.0,0
2880,14.011583468462998,0.0,47.51407396171606,1.2802,3.141,1.0608228980322,0.0,0
2883,9.9178941035576,13.3412,13.634823593954,1.3356,0.067232388845675,0.062382583459563,0.518,1
2885,11.244937305251,34.725,34.606463462278,4.4495,0.75234532993783,0.73089094449854,0.175,1
2886,5.4995574116211,7.8571,7.904325197415599,1.4061,1.173,0.5923940358519001,0.0,0
2889,12.995488429752,17.3003,17.19871671875,2.4833,2.069,1.1746486951534,0.22,1
2890,2.0019948417369,14.3446,14.305157685562,0.7749,0.07037712134763299,0.0095274041446886,0.0,1
2891,7.7266074053452,11.2135,10.842075372216,1.0972,0.028072318468439,0.025266524950356004,0.417,1
2898,4.1599748486521,6.8158,6.889099251477702,1.1457,1.91,0.309813190718,0.134,1
2902,13.600817655450001,15.9433,15.861432748976,1.822,0.037750887845906,0.032990682310616,0.345,1
2906,13.947201291523,14.4557,14.403674453163,2.2430000000000003,2.776,2.6935972468367004,0.0,1
2908,11.387333659651999,28.2988,28.182821431552,6.0014,2.377,2.1991878127033,0.259,1
2910,23.085513081416,21.5363,21.112034270446,6.3243,2.137,1.2224389334396002,0.5429999999999999,1
2914,3.1945304567127,6.7834,5.9123345835187004,0.8568,0.78470630920735,0.081886625483795,0.26,1
2919,10.997804917454,14.4158,14.337678412443,3.2538,1.305,1.2648107943767,0.109,1
2921,6.815865945298799,21.5296,21.241735492028,0.6507,0.50204221048314,0.43591022109854,0.555,0
2922,13.312750068247,15.8364,18.790759821204,0.8976,0.028107911670475,0.023626596061369,0.29100000000000004,1
2925,33.887129629629996,0.0,47.51407396171606,1.7798,1.388,0.78252097839671,0.0,1
2928,3.4284635416747005,13.1264,13.015489875056,1.2272,1.439,1.358662849698,0.123,0
2929,15.159998861624999,20.6989,20.469726817953,2.4177,0.091727960836797,0.085456822023852,0.595,1
2931,2.5278147633087005,6.1782,5.7817860959845,0.6303,1.571,0.58256351446304,0.0,1
2932,9.2192385560459,8.5843,10.383958860741,1.2552,0.08051720901586501,0.074067450311448,0.061,1
2940,2.219779986945,0.0,47.51407396171606,0.555,0.797,0.6486470057374301,0.0,0
2944,3.9295903323263,2.5065,2.480347826087,1.0388,4.0139999999999985,2.4783475783476,0.104,0
2947,14.240540728155,11.5422,11.301403656988,1.4827,0.29095569070374,0.27347275660916,0.422,1
2948,9.146770575432699,12.2851,12.297132926678,1.5056,2.576,2.0762243118719,0.132,1
2949,5.5784063653137,30.4815,30.242523130783,1.0626,0.517,0.31180058025934004,0.0,1
2950,7.5818575220487,9.4429,9.325700504992401,0.9129,0.014777635797603,0.012550550279186,0.229,1
2951,3.4608334543814,0.0,47.51407396171606,0.0,0.986,0.7803076300344101,0.0,0
2955,40.211014777701,20.7786,20.813878897548,6.4414,1.754,0.092886491233573,0.126,1
2960,10.543690167753,12.6078,12.512869976307002,1.0235,0.10912530694276,0.012757598799748998,0.0,1
2962,8.5768731223708,10.5794,10.397101156085,1.2866,0.022639867445473,0.017776262498292002,0.324,1
2965,0.06028290948928201,0.0,47.51407396171606,0.1591,0.162,0.1197121991806,0.0,1
2966,9.255032198037599,12.9781,12.932449461184001,1.1407,0.031157211165368,0.019720786444637,0.132,1
2967,7.8763630057967005,19.648,20.267940982625998,2.2267,0.462,0.31898885136946004,0.306,0
2969,4.4506658775703,0.0,47.51407396171606,2.0061,0.40592367831174,0.32049459661400004,0.0,0
2970,2.3751322981782,0.0,47.51407396171606,0.9408,0.988,0.37392581711348,0.0,0
2980,5.5785752756372,0.0,47.51407396171606,0.8729,1.588,1.4631195977105,0.0,1
2984,6.8448144351607,14.7897,16.070576283892,1.3676,1.877,1.2979438921502,0.513,0
2986,16.142517664587,0.0,47.51407396171606,1.5872,2.7443545283538,2.7467690441358,0.0,1
2992,1.647262016265,11.0897,10.460961676294,4.5756,2.2102535480785,2.0330090894594,0.154,1
2993,11.180526145487,13.3878,13.26933528829,2.0259,0.074838863732166,0.07215723321448599,0.392,1
2996,12.789299189233,30.3934,30.134210948541003,1.4433,3.0660000000000003,2.8530048480044004,0.612,1
2997,29.973902723081004,5.049,4.9659972509111,1.3133,2.322,1.200978958,0.418,1
3004,15.335374149221,25.356,25.054826802223,2.3253,1.747,0.53960510067629,0.429,1
3007,4.5949399321772,0.0,47.51407396171606,0.3127,2.655,2.2063278588748,0.0,1
3008,17.618657222666,35.9531,35.974216458446,2.0929,2.7030000000000003,1.9053548941614,0.0,1
3017,7.5595403350655,9.7605,9.6406876743015,1.352,0.4377384371383301,0.19722234129195,0.18600000000000005,1
3019,14.058280208831999,15.02,14.675019423731001,1.7488,0.036932099309534,0.028909299250771,0.424,1
3021,11.095245134672,12.3647,12.510592803399,1.4947,0.058704532810196,0.023943726715884,0.353,1
3029,9.6200345819373,28.9124,28.835418320442,2.4759,2.59,0.58709242954207,0.412,1
3030,6.303836389280701,29.6971,29.796133333333,1.1401,2.622,2.273516642547,0.0,0
3034,59.988595020485,0.0,47.51407396171606,5.2696,1.82,1.5270776281227,0.0,0
3036,7.5132437676737,10.8069,10.928478279047,1.0329,0.047774017017672005,0.040844090369008,0.086,1
3037,5.6841008652572,11.2857,11.17410384875,2.6317,0.7147604349032,0.7048082471431701,0.217,0
3047,11.724324559435,15.5747,15.442385517802,0.9418,0.029068899435587006,0.022675077068785,0.46,1
3048,10.015915319747,0.0,47.51407396171606,0.6022,2.049,2.0685537916703,0.0,1
3055,2.3427630729503,0.8963,0.88662106034693,0.7971,1.432,1.168014813371,0.0,1
3058,24.120441358242,0.0,47.51407396171606,2.0192,3.094,2.7237967555973,-0.35600000000000004,0
3059,3.9320438693489,0.0,47.51407396171606,0.7805,2.717,0.2883583985447,0.0,1
3063,7.6698602005140994,18.226,18.042159117743,3.5162,3.261,2.7791293843323,0.377,0
3067,6.2235824467677,10.7531,10.256487805495,1.0318,0.028573929571829,0.026769822512338,0.502,1
3070,7.0015153103978,10.0121,9.8638526953741,0.8499,0.025787079604229,0.016220577021705002,0.315,1
3071,12.236748077099,11.0984,11.099779213921002,4.8563,2.6368421052632,0.98759078947368,0.0,1
3072,22.762566465246,10.7786,11.9926437504,0.867,0.094817888971823,0.054064788903927005,0.28600000000000003,1
3073,9.8478320778982,4.2994,4.3001805054152,1.0299,4.365,2.7264396204342,0.0,1
3075,18.713239616552,19.014,18.941326011548,2.3063,1.975,0.96851842617065,0.09,1
3076,12.496663899200001,18.5583,18.546285645456,1.0888,0.072939125431621,0.06253031073564,0.123,1
3078,12.86403257329,34.7119,34.491336244541,0.6906,1.56,1.4803342618383997,0.508,1
3079,10.550186173309,13.9165,13.749158282061998,1.85,0.018740713971585,0.013820773677245,0.36,1
3081,1.5491317570851002,0.0,47.51407396171606,0.1871,1.473,1.0348855514625,0.0,0
3085,15.339927171888,13.4315,18.937567493366,1.0051,0.078188210232698,0.073375570341479,0.0,1
3088,10.89353472681,12.3333,12.238140249024001,1.7145,0.10694298339135,0.10116991222262,0.321,1
3089,2.3754516646041,4.3603,3.2161896474197,1.1058,1.631,1.8624568055612,0.205,0
3090,12.587711137424,18.8875,18.900520663256,2.7626,1.614,1.5806488472207,0.0,1
3092,8.4640599916446,10.5658,10.438213906361,1.1124,0.036770517514682,0.029679422498477,0.268,1
3096,16.253452160274,0.0,47.51407396171606,1.4254,4.472,3.1141463414634,0.0,0
3097,10.521404199475,29.2895,29.380589600554,1.9818,2.376,2.2376809269877,0.0,1
3098,9.818650036912599,13.2582,12.914850153294001,1.155,0.024371522709709,0.018171614191287,0.451,1
3099,16.301161848466002,0.0,47.51407396171606,2.6529,2.844,1.6740758906675,0.0,1
3101,12.668193881455,21.087,19.874924683647002,0.0,1.007,0.56649670489127,0.0,1
3110,6.228840442311701,23.8857,23.780098091238,1.1114,3.906,3.5055754405286,0.0,0
3111,30.147001419595,33.8158,33.041766145639,4.993,4.339,2.6816902170971,0.456,0
3122,0.57305876928236,0.0,47.51407396171606,0.5677,1.452,0.049154216628304,-0.14400000000000002,0
3123,26.335026666666998,0.0,47.51407396171606,0.7274,2.4530000000000003,1.4698128751323998,0.0,0
3126,22.400008559826002,26.9404,26.674986061238,3.682,3.247,2.2465754586553,0.325,1
3128,21.306360885888,27.6911,27.52924467611,3.8985,1.699,1.3596756475158,0.179,1
3129,10.605528921770999,11.8239,11.726282712567999,1.2427,0.049478172042768,0.041066549449357004,0.412,1
3130,24.824336436005,26.9457,26.509097743393003,4.6759,4.363,2.745394850527,0.174,1
3135,11.883707231098,12.3866,12.191641687435,1.3459,0.038286293076706,0.033868802023393,0.33,1
3136,8.3423018529791,15.1172,14.770163253495,3.8781,1.568,0.26380815994159,0.0,0
3137,9.3036531610744,10.7974,10.672778188951,1.2514,0.043829313359205015,0.0372564787165,0.282,1
3139,8.0749087815532,11.6452,11.615055450028999,1.1622,0.029941807490919,0.027714536788438,0.0,1
3140,10.982369399868,17.4222,16.967779372807,1.2748,4.633,2.0756431869823,0.391,0
3141,18.51710238181,12.8158,12.384521521068,4.3384,1.068,0.99851232358972,0.612,1
3145,41.162504221802,23.4118,19.235834570081998,1.4721,1.319,1.2436663942535,0.0,1
3146,21.026890457268,0.0,47.51407396171606,4.4232,1.056,0.8652840453797801,0.0,1
3147,4.2621858225623,6.752999999999999,6.692801897369598,0.9375,3.886,2.7000804771824,0.131,1
3158,26.958320492219,14.7547,14.632536793059002,4.9166,1.344,0.52655134581273,0.214,0
3160,15.940136488141999,16.0331,15.655753168141999,1.9858,3.539,2.0507218750518,0.207,0
3162,14.391303316287,17.5887,17.359258417381998,1.2989,0.017072246748030002,0.010876386755175,0.14300000000000002,0
3163,12.850105287415,17.8152,17.4869489358,3.1495,1.694,1.2184164643387,0.304,1
3164,19.559469639517,15.6111,15.58124572073,1.5336,1.098,0.6424441301273001,0.0,0
3167,26.760217391304003,26.0,26.026045809211997,2.216,2.09,1.5035993497948998,0.0,0
3170,9.419511847133801,22.7085,22.407020606061,2.1346,0.7909999999999999,0.71376623376623,0.655,1
3171,11.651254505236,17.614,17.495344252804,1.1964,0.018661487937423,0.015410209314004,0.281,0
3173,9.8997519268864,15.102,15.024161038292997,2.1061,2.463,1.7136734971144,0.189,1
3177,4.9658691722464,0.0,47.51407396171606,0.9237,0.07721693735879201,0.055470844714645,0.0,1
3181,7.4219402644779,11.5851,11.631939889626,1.7841,1.689,1.6262571578466,0.0,1
3182,8.4107879563551,11.8089,12.095412196777,1.1275,0.026169796156851003,0.024774136775802,0.329,1
3186,12.543439312138,3.5333,3.4171177992646005,1.2187,0.956,0.69255597852046,0.0,0
3189,8.254392856073999,11.3525,11.257191078073001,1.2306,0.027499481565923,0.0094360995537272,0.278,1
3191,6.4679694776578,0.0,47.51407396171606,3.2885,1.186,0.94056795131846,0.0,1
3196,11.853916789481001,12.6722,12.545074013849002,1.1574,1.887,1.675744494325,0.105,0
3198,9.489437881869199,12.3043,11.897876754672,1.0278,0.030270588063076,0.029129966382718,0.406,1
3199,23.685315264726,25.9826,25.956428383046,4.0852,2.487,1.1644127475386,0.067,1
3200,0.88811254509675,0.0,47.51407396171606,0.0,0.973,0.78135679934513,-0.28,0
3201,5.3533956101225,7.3067,6.9141740130904985,0.9406,2.8202719810512,1.5182750030628005,0.479,1
3202,11.000417454948002,12.8744,12.605709831785,1.2773,0.05297240983684099,0.047367418890451,0.215,1
3203,5.6412008511246015,24.2188,23.734220223272,1.3143,0.838,1.0473711310716,0.469,1
3207,11.455749199467,12.6166,13.200716461407001,1.0261,0.052896623485961,0.046382155157865985,0.277,1
3211,6.5869723957215,8.8485,8.829550760219199,0.7271,0.093226400520267,0.066590235676335,0.104,1
3212,9.404766395150599,0.0,47.51407396171606,3.8058,2.5580000000000003,2.1991299104066004,0.0,0
3215,3.9546803514654,14.6053,14.429239963983,1.0106,2.548,2.481581826041,0.0,0
3216,3.1585302970735003,7.2143,7.139004877395,0.794,1.436,1.0701833053953,0.0,1
3219,37.604836484288,4.1026,4.0458979327694,0.4196,0.19036725002506,0.19036725002506,0.012,0
3224,3.9808476241631,10.2647,9.505778720992698,0.8274,0.092733569908245,0.088192891635182,0.5489999999999999,1
3229,9.0609439584327,10.5305,10.377293864043,0.9393,0.033462019486882,0.031539392143161,0.369,1
3232,3.2070090026445,0.0,47.51407396171606,0.8416,1.022,0.76975197364331,0.0,1
3234,10.636740983607,4.9808,6.4582733908427,1.6184,4.3242535358827,3.3923520167627,0.611,1
3235,20.730428607925,19.5635,18.891306474143,1.9609,1.147,0.54387973701706,0.198,0
3240,22.277994777811998,14.5124,14.195098019918001,1.4381,4.265,2.1043730971492,0.453,0
3241,2.2663272272626003,3.6938,3.6926114052134,1.0025,0.626,0.46161755272988,0.0,0
3245,24.589909586465996,28.125,27.867566433354,1.4296,2.4290000000000003,1.3155294844088,0.583,0
3252,0.2252000104815,2.8485,2.3487772134271,0.2054,1.084,0.53961043649645,0.0,1
3257,8.6122458292468,12.1742,12.100187185804998,1.1848,0.029522636394023,0.024548293449868,0.2,1
3265,3.240226655612,11.1095,10.945298856173,1.3949,0.16572771132776998,0.14676726304151,0.279,0
3273,2.9727402273223,10.047,10.051145526057,1.5225,1.063,0.90683970636262,0.0,0
3278,58.581972557876995,0.0,47.51407396171606,2.3,0.972,0.34146040782934,0.0,0
3281,5.3455010304354005,21.1467,21.043310835295,1.4828,1.734,1.024933495649,0.5870000000000001,1
3282,5.8245879076565,12.1485,11.925368014436,1.2051,0.041547843214985,0.037160408562721,0.396,1
3283,14.723798698766,44.0418,79.039946235738,1.4031,0.052951077805015,0.034315259023767,0.0,1
3285,33.292756020942,0.0,47.51407396171606,1.8739,1.598,1.4206742611773997,0.0,1
3287,30.826576306529002,0.0,47.51407396171606,4.3292,1.021,0.96969576889928,0.0,0
3288,11.53022171505,16.6167,16.882417422524,1.7869,0.036906756445581,0.019206388277923,0.183,1
3289,5.0432643775354,10.6458,10.635711302273,1.5195,1.9674205899036,1.6947497163925,0.0,1
3292,14.26270179249,14.9468,14.869916613973999,2.4265,1.96,1.1976370078069,0.16,1
3296,10.407679407277,14.3744,14.176382030292,1.5318,0.048416057798061,0.040765472191789,0.575,0
3307,19.83428030303,26.3158,26.083437110833998,1.8044,4.073,3.2259664478483,0.0,0
3312,4.5638060072428,4.9207,4.9200367440674,5.4266,1.546,0.81355218283354,0.0,0
3320,16.210758164024,16.925,16.718005178711,2.1763,1.791,1.1062593836387,0.375,1
3325,16.031502723283,19.226,18.829165671321,1.9727,0.05308255683949,0.046960433818661,0.599,0
3328,3.0129606531353,0.0,47.51407396171606,0.0,1.591,2.6411488673139,0.0,0
3329,1.8304652378463,0.0,47.51407396171606,4.2395,1.0590000000000002,0.7278890453796801,0.0,0
3331,4.8319528869035,0.0,47.51407396171606,1.4464,1.825,0.34746214463476,0.0,1
3338,2.1905938491675,0.0,47.51407396171606,0.1901,2.7110000000000003,0.75427558706247,0.0,1
3343,13.675299642962,0.0,47.51407396171606,0.8284,1.015,0.40365786115965,0.0,1
3344,0.37484340032724,0.0,47.51407396171606,0.201,2.2454964390448,1.4087018971812,0.0,1
3350,26.464784077943,42.1667,41.297532529790004,1.8215,4.9910000000000005,1.7676632934683,0.208,1
3351,13.903513225911,18.7906,18.424332148883,2.8814,2.518,1.3824176658066,0.555,1
3352,42.536230993703,29.9024,29.067317380352996,1.9399,2.555,0.97191389708713,0.0,0
3355,12.545646145805,21.4928,23.549793475947,0.975,0.034461700952975,0.035733935044048,0.043,1
3356,3.6309060440809,13.6364,13.496298564189,0.7274,1.94,1.6108339272986,0.0,1
3357,11.254980341231,14.5307,14.438091520806001,1.9656,0.25328945156757,0.23773473270895,0.263,1
3360,11.483110602335,17.1761,17.180959570329,1.86,3.922,2.6160965280567003,0.0,1
3361,12.055647374568,20.2713,20.125799628852,1.63,2.039,1.9672500696538,0.512,1
3363,17.165823532151002,9.2601,9.2263854817189,0.9911,2.681,0.96703789164553,0.093,1
3364,13.443024424987,24.6749,24.428222348875998,3.7908,1.34,0.7151836525675,0.544,1
3365,26.147696324153,25.0513,25.069510933790998,3.3788,2.374,1.9656380969665,0.0,1
3367,9.3305327317348,12.4118,12.434864110525998,1.8009,0.8420000000000001,0.78898339408667,0.0,1
3368,10.208561414052,12.4884,12.406909512054,1.4156,0.027038196913084,0.025210432831332,0.327,1
3370,10.903085807481999,12.5507,12.273065462867,1.0123,0.030878224537062,0.026334593649996,0.551,1
3371,12.435488013754,13.4685,13.298938556742,1.3431,0.12948456279698,0.1249876257803,0.333,0
3375,69.647410844307,12.273,12.235637726914,1.7819,4.49,2.599264268433,0.07,1
3382,15.427879606853,15.4737,16.090812875925,1.5653,0.14075101579858,0.13794425617982,0.105,1
3384,2.9469378084523,0.0,47.51407396171606,0.0828,0.989,0.86710737891436,0.0,0
3387,14.279167456624998,17.7471,17.622172543529,1.8271,2.238,1.3580579905597,0.256,1
3401,6.7494558226319015,10.2979,10.334074713583,1.1732,0.091406345903197,0.08249631907758799,0.257,1
3404,7.4243685019206,11.4857,11.313364007804001,0.9673,0.064857096094437,0.05978538840811,0.35600000000000004,1
3407,0.53972986045772,0.0,47.51407396171606,0.1317,2.399,0.09956985821252197,-0.219,1
3416,6.142522533909402,0.0,47.51407396171606,1.0554,3.077,2.0872488179669,0.0,0
3421,24.862996786799997,25.9048,26.129973349559002,3.3292,2.081,1.1980710879931,0.0,1
3423,9.8071419142384,11.9144,11.811712588420999,1.6019,0.044426721875237,0.025391427253805,0.5710000000000001,1
3424,7.9556175851994,10.0743,10.703477169615,1.0057,0.068759342301943,0.056937770146086,0.385,1
3425,11.307863862416001,15.0714,14.930830311928,1.3030000000000002,0.11194752761503,0.1083750767166,0.208,1
3427,14.530918029872,10.2723,10.277635303629,0.8792,0.066107419437577,0.04994643900189,0.0,1
3429,13.455491561973,17.5489,17.367739047269,1.8039,0.019554428110647,0.01568102555126,0.27,1
3432,18.660775434828,11.0786,11.080305138302,2.6839,2.3753936816064,2.322765384228,0.593,0
3433,9.57821980084,13.8303,13.750186084441,1.9455,0.035736160865985,0.025856733658653,0.188,0
3434,8.091123825656402,27.0833,28.972442472332002,1.0693,0.030021829603455,0.027978955634079,0.6,1
3435,8.4445296504873,10.7431,10.585276579133,1.0451,0.024266495960272,0.025119058011077004,0.215,0
3437,1.9916698822637,11.7202,11.62037214638,0.6202,1.317756050476,1.2986631746985,0.202,1
3438,8.5580219178082,11.299,11.279396719644,1.2889,0.046804582052189,0.041765241689938,0.155,1
3439,29.966782248813,39.8453,39.694535987409,5.4468,2.763,2.0220901828745,0.325,0
3441,5.872519391259999,11.2452,11.234147654028002,1.2711,0.016990952111086,0.036001123644879986,0.043,1
3443,8.786030956499,10.9086,10.707936703823,1.6285,0.029627364434577006,0.024689817075676,0.446,1
3445,5.360412524630902,9.8315,9.7494827130208,2.4519,1.245,1.1548996468764,0.209,1
3449,11.145841869449,12.7043,12.896106792139001,1.7167,0.032212197602103,0.042177374113825,0.396,1
3452,12.390388310189,12.961,12.915493230706,1.8104,0.22688066290776,0.21434564421231,0.265,1
3453,8.5081214590686,12.9391,12.662952944268,1.1117,0.075355026410287,0.071563264636624,0.467,1
3461,7.147713207547199,10.1749,10.114454865994,1.2125,0.089278623638426,0.08375259290790099,0.256,1
3464,30.247571047602,0.0,47.51407396171606,1.6759,2.126,1.5851508029859,0.0,0
3466,5.827839435883,20.1781,20.138791811372002,0.7688,0.10025273551105,0.062177299327061,0.11,1
3471,3.4036940611547,13.6563,13.288635756357,0.4008,4.023,3.0503402305235,0.0,1
3473,5.589396182314,0.0,47.51407396171606,0.7832,1.673,1.4651123924125,0.0,0
3478,12.041575967373,0.0,47.51407396171606,0.8125,0.58656970098069,0.50097617471873,-0.249,0
3483,14.506535739765,22.5704,22.599648169366997,3.3143,3.079,2.0634699948267,0.107,1
3484,28.832427269871,18.0155,17.378075364514,1.9983,2.332,1.5794466975666002,0.34,0
3491,13.873108425812,9.1216,9.001939643217,1.3519,2.214,1.4278454955101,0.243,1
3495,16.784554813648,11.3165,11.316249352337,1.2908,0.87183830171635,0.84269139566396,0.0,1
3505,6.2180642113449,0.0,47.51407396171606,3.9193,1.294,1.102154086831,0.0,0
3507,13.113050914972,15.4825,15.344780169367,1.7499,4.251,1.5330545556442,0.342,0
3508,10.899916992757001,12.5137,12.538630942888,0.8745,0.060606828139045,0.059328326822391,0.0,1
3513,3.3217135639665,8.1014,8.0116405701918,0.5189,0.87284684301159,0.87057401715161,0.196,1
3518,8.8043263181469,2.7129,2.3765309376997004,0.8639,3.3094985125372003,1.9882065448364,0.34600000000000003,1
3519,16.790815921677,26.6279,26.117258258485,0.9934,0.033084130358217986,0.025233362391749,0.465,1
3523,22.457172462126998,30.8269,30.845033827318,3.2853,0.831,0.66783507056545,0.647,1
3526,8.6688213718483,10.9206,10.767401263456,1.2306,0.01819484325478,0.012468700232695,0.298,1
3528,11.657252958117,10.4224,10.347453724527,1.5619999999999998,3.3560000000000003,1.4664632597079,0.19,1
3532,14.659705238769,25.4737,25.525423728814,5.3228,1.6669999999999998,1.5941279123166998,0.0,1
3534,9.437869126506,6.1111,5.9598146457442,1.102,0.16610944070835,0.16368926938369,0.0,1
3538,12.498875341909,2.0388,13.327750841584,0.4531,0.935,0.79814611537992,0.0,0
3541,8.258154326867599,12.0642,11.873552958073,1.4912,0.024084937421141,0.025887854379323998,0.486,1
3542,18.979460414873,11.0208,21.804012081474,1.071,0.10144937997793,0.097388986588972,0.304,1
3543,12.599509874913002,15.7026,15.426618028382,1.3324,0.060556200340104,0.094924959435606,0.522,1
3544,9.138512650978099,11.2731,11.131023292758998,1.1482,0.044445207253482014,0.061739475055624014,0.385,1
3550,3.9256368667735,10.332,10.265475051948,1.2246,0.13887099381895002,0.09535902761368198,0.274,1
3555,10.004201941998,7.4184,7.3223538316918,1.012,0.057396612372152,0.052502139916153004,0.163,1
3557,14.53078274561,0.0,47.51407396171606,0.7629,3.072,2.9650974116804,0.0,1
3559,6.123318667800901,0.0,47.51407396171606,2.5646,1.225871784791,0.8594779417896802,0.0,1
3562,19.3687238162,0.0,47.51407396171606,0.0,0.8220000000000001,0.7271781883056601,0.0,0
3563,10.35196435272,15.4051,15.421974704773,1.5771,2.693,1.5276890308839,0.0,1
3568,8.3343267925052,14.4752,14.4002440127,1.0557,0.034801383618973,0.022974239999892003,0.198,1
3571,18.999297471264,24.0278,24.095318950437,2.3907,2.897,1.5501715032395,0.0,1
3572,9.361342311506501,13.0826,12.865752434231,1.2954,0.09002608974763401,0.089264795849782,0.397,1
3573,6.0168824069614,0.0,47.51407396171606,0.6627,2.823,2.3715186162416004,-0.348,0
3575,17.529276708693,0.0,47.51407396171606,1.2746,2.0,1.826968518942,0.0,0
3576,9.1296173538394,13.9881,13.866408943067999,1.4211,0.08754362095825,0.084024118002005,0.332,1
3588,16.751950596252,0.0,47.51407396171606,1.4075,1.256,0.38884182500303,0.0,0
3594,10.365824742268,0.0,47.51407396171606,0.4709,0.831,0.3593096133449,0.0,1
3595,10.557109945427001,16.4783,16.382832201897,0.9622,0.08750405744116399,0.08526361774877299,0.0,1
3596,15.973438636243,25.6893,25.508000412409,3.3954,0.79847062681282,0.29673444658305,0.433,1
3599,1.4236120542930002,0.0,47.51407396171606,0.0,0.972,0.8368464491111299,0.0,1
3602,14.683731572430997,18.3617,18.350562159374,2.2594,2.302,1.7352225630571,0.113,1
3603,13.15225530783,17.5893,17.307654838914,2.2519,3.254,1.8663759116893,0.327,0
3604,45.523563629113,0.0,47.51407396171606,0.6374,4.7780000000000005,3.8089964515555,0.0,0
3606,4.1434679239017,19.3056,14.797685118842,0.6052,0.06157941543128,0.05284105797251,0.278,1
3609,8.89254025808,13.0202,12.870644206503,1.4743,0.032757064701495,0.023782821381226,0.235,1
3616,9.819799289931801,11.7669,11.732539330920998,1.2062,0.11064852307086,0.1049187196508,0.294,1
3617,9.5320912282202,13.7448,13.709501726643,1.3227,0.025527025725490003,0.016386951534744,0.17600000000000002,1
3618,5.348636972719901,0.0,47.51407396171606,0.8565,1.249,1.0489565499051,0.0,1
3619,29.270978520226997,23.9068,23.774715445353998,2.4942,0.045877813219825,0.048963135464007004,0.348,0
3620,8.794653858238501,10.7966,10.798287117722001,1.349,0.028913002469893995,0.028308479642193,0.254,1
3622,6.4685344631028,0.0,47.51407396171606,1.3753,1.825,0.77626398048168,0.0,1
3623,5.8362411203572,0.0,47.51407396171606,0.8447,2.373,2.1244682710798,0.0,0
3624,7.7013513884588,7.0941,6.5484301865262005,1.5083,1.928,1.5589729452999,0.353,1
3633,14.090252707581,12.5,12.576799140709,2.2066,3.43,2.83315770987,0.0,0
3639,6.6814544357272005,15.439,15.373955910432,4.0503,1.636,0.7863474060071399,0.0,1
3640,1.0990568075192,0.0,47.51407396171606,0.6025,1.125,0.93400059295699,0.0,0
3644,9.356732036215801,9.8878,9.9081618885497,0.9572,0.1357758459595,0.13171009342421,0.0,1
3646,15.787570225215001,19.6018,19.573475376403,1.2946,0.041361604801216006,0.035545687517507994,0.0,1
3649,36.409088461538,13.2237,13.212801257177,0.9868,4.565,2.7824929971989,0.0,0
3651,3.84,0.0,47.51407396171606,0.8085,1.686,0.92668986083499,0.0,1
3661,11.157092297063999,21.0,20.539922855613998,2.3533,1.4369999999999998,1.330654233496,0.18600000000000005,0
3662,6.837363503649598,7.0229,6.9904388059701015,1.2625,2.411,1.0709267313483,0.114,1
3665,21.277984208082,0.0,47.51407396171606,3.8333,0.895,0.06837737288944,0.0,0
3669,0.10366504262403,0.6862,0.31492659728444,0.119,1.07,1.0524228184528002,0.0,0
3670,16.725457869168,20.1333,19.496703915251,1.7488,0.057527320322375,0.050535748259578,0.213,1
3678,6.219414921165099,8.5066,8.5344144406597,1.0957,0.046617385137057,0.030622232028468,0.233,1
3681,3.4055136698122994,0.0,47.51407396171606,1.8383,0.7140000000000001,0.62951286093275,0.0,0
3682,16.731560915804998,0.0,47.51407396171606,3.0439,0.8420000000000001,0.6850331819769501,0.0,1
3683,15.988763285303,9.1445,9.0337879345437,0.6953,2.196,1.190847906037,0.165,0
3695,15.371856303736,18.0925,18.103219200681,1.4724,3.227,1.5430396574238998,0.0,1
3697,5.621328589616799,0.0,47.51407396171606,0.2358,1.4280000000000002,0.48986368337304,0.0,0
3700,8.1997902084803,4.5591,4.446412477232499,0.8289,1.9517443899018,1.7242286115006995,0.509,1
3704,15.595945132012998,0.0,47.51407396171606,0.0,2.878,1.3929964318314,0.0,0
3707,87.695512048193,0.0,47.51407396171606,2.9495,3.3760000000000003,3.0092861288450004,0.0,0
3711,18.902972126286,27.0812,26.715330753112006,3.5166,0.327,0.26192469506056,0.462,1
3716,7.4696809134782,10.6192,10.624581363004,1.3698,0.049280534908863,0.043551588309507006,0.0,1
3718,8.975453329703198,12.2177,11.936234397777,0.9201,0.015590714440093,0.016141664499255,0.524,1
